   2.5000750e+03  -1.6277460e+04   8.3471701e+01
   5.0001500e+03  -1.9332062e+03  -1.8836483e+03
   7.5002250e+03   1.4014203e+04   2.4561152e+03
   1.0000300e+04   2.4299036e+04   6.4460796e+03
   1.2500375e+04   3.5338452e+04   1.0106406e+04
   1.5000450e+04   4.8664541e+04   1.4619245e+04
   1.7500525e+04   6.4691395e+04   2.0132420e+04
   2.0000600e+04   8.3767593e+04   2.7232619e+04
   2.2500675e+04   1.0795317e+05   3.7232007e+04
   2.5000750e+04   1.3732495e+05   5.2285317e+04
   2.7500825e+04   1.7617198e+05   7.4617191e+04
   3.0000900e+04   2.2303780e+05   1.1394951e+05
   3.2500975e+04   2.9316463e+05   1.8614369e+05
   3.5001050e+04   3.5622076e+05   3.2597840e+05
   3.7501125e+04   3.4241470e+05   5.9457889e+05
   4.0001200e+04   2.4283881e+04   9.0731438e+05
   4.2501275e+04  -3.9575606e+05   7.4354827e+05
   4.5001350e+04  -5.3282257e+05   4.4660642e+05
   4.7501425e+04  -4.9142833e+05   2.6545610e+05
   5.0001500e+04  -4.2625951e+05   1.7964326e+05
   5.2501575e+04  -3.8074545e+05   1.1795573e+05
   5.5001650e+04  -3.3859425e+05   9.2061441e+04
   5.7501725e+04  -3.1145507e+05   6.7241535e+04
   6.0001800e+04  -2.8771605e+05   5.3368054e+04
   6.2501875e+04  -2.6861714e+05   4.7187054e+04
   6.5001950e+04  -2.5205810e+05   3.8069287e+04
   6.7502025e+04  -2.3904374e+05   3.1588113e+04
   7.0002100e+04  -2.2788942e+05   2.7519932e+04
   7.2502175e+04  -2.1737902e+05   2.5236013e+04
   7.5002250e+04  -2.0799709e+05   2.2070375e+04
   7.7502325e+04  -2.0240321e+05   2.0304313e+04
   8.0002400e+04  -1.9584775e+05   1.6405247e+04
   8.2502475e+04  -1.8951931e+05   1.4908057e+04
   8.5002550e+04  -1.8738418e+05   1.3954481e+04
   8.7502625e+04  -1.8430256e+05   1.2977940e+04
   9.0002700e+04  -1.8263602e+05   1.2212120e+04
   9.2502775e+04  -1.7895359e+05   1.1466703e+04
   9.5002850e+04  -1.7473859e+05   1.0709311e+04
   9.7502925e+04  -1.7090493e+05   9.5971573e+03
   1.0000300e+05  -1.6800275e+05   9.5416644e+03
   1.0250307e+05  -1.6478139e+05   8.5821809e+03
   1.0500315e+05  -1.6030222e+05   8.5117174e+03
   1.0750322e+05  -1.5945532e+05   8.2610314e+03
   1.1000330e+05  -1.5324614e+05   7.2678612e+03
   1.1250338e+05  -1.5119657e+05   6.9361967e+03
   1.1500345e+05  -1.4881965e+05   6.6662214e+03
   1.1750352e+05  -1.4718302e+05   6.4248743e+03
   1.2000360e+05  -1.4524412e+05   6.1568492e+03
   1.2250367e+05  -1.4344780e+05   6.0715756e+03
   1.2500375e+05  -1.4248620e+05   5.8163381e+03
   1.2750382e+05  -1.4062727e+05   5.7304162e+03
   1.3000390e+05  -1.3872209e+05   5.5152218e+03
   1.3250397e+05  -1.3701803e+05   5.4739579e+03
   1.3500405e+05  -1.3587029e+05   5.3740357e+03
   1.3750412e+05  -1.3374510e+05   3.9977053e+03
   1.4000420e+05  -1.3311042e+05   5.4918718e+03
   1.4250427e+05  -1.3167697e+05   5.0332908e+03
   1.4500435e+05  -1.3009698e+05   5.3128209e+03
   1.4750442e+05  -1.2890404e+05   5.1652204e+03
   1.5000450e+05  -1.2778861e+05   5.1532349e+03
   1.5250458e+05  -1.2685570e+05   4.9527061e+03
   1.5500465e+05  -1.2614427e+05   4.8574384e+03
   1.5750473e+05  -1.2461695e+05   4.7941440e+03
   1.6000480e+05  -1.2362233e+05   4.0601960e+03
   1.6250488e+05  -1.2268507e+05   4.6314699e+03
   1.6500495e+05  -1.2120607e+05   3.9261037e+03
   1.6750502e+05  -1.2059603e+05   3.8431989e+03
   1.7000510e+05  -1.1995944e+05   3.8241267e+03
   1.7250517e+05  -1.1952045e+05   3.7527765e+03
   1.7500525e+05  -1.1856132e+05   3.7331634e+03
   1.7750532e+05  -1.1773385e+05   3.8415342e+03
   1.8000540e+05  -1.1681691e+05   4.0244321e+03
   1.8250547e+05  -1.1599446e+05   3.9498391e+03
   1.8500555e+05  -1.1526184e+05   3.9460657e+03
   1.8750562e+05  -1.1421779e+05   3.9086598e+03
   1.9000570e+05  -1.1332745e+05   3.8047921e+03
   1.9250578e+05  -1.1242984e+05   3.8071777e+03
   1.9500585e+05  -1.1160822e+05   3.9010120e+03
   1.9750593e+05  -1.1110842e+05   4.0978357e+03
   2.0000600e+05  -1.1035796e+05   4.1418555e+03
   2.0250608e+05  -1.0952306e+05   4.0784296e+03
   2.0500615e+05  -1.0894851e+05   4.0389052e+03
   2.0750623e+05  -1.0808625e+05   3.4351955e+03
   2.1000630e+05  -1.0688935e+05   3.3848817e+03
   2.1250638e+05  -1.0649790e+05   3.5733650e+03
   2.1500645e+05  -1.0545759e+05   3.5710257e+03
   2.1750652e+05  -1.0452778e+05   3.5246939e+03
   2.2000660e+05  -1.0386360e+05   2.9817299e+03
   2.2250668e+05  -1.0269326e+05   2.8043481e+03
   2.2500675e+05  -1.0194503e+05   2.7671247e+03
   2.2750683e+05  -1.0096811e+05   2.7739001e+03
   2.3000690e+05  -1.0051862e+05   2.7700232e+03
   2.3250698e+05  -1.0003901e+05   2.7864281e+03
   2.3500705e+05  -9.9428280e+04   2.9315265e+03
   2.3750712e+05  -9.8584674e+04   2.5839601e+03
   2.4000720e+05  -9.8489825e+04   2.6084688e+03
   2.4250727e+05  -9.7679510e+04   2.7211327e+03
   2.4500735e+05  -9.6678657e+04   2.7107655e+03
